time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
9.774394431220358115e+01 9.577903825778987823e+01 1.053504213930748818e+02 1.058352116952252686e+02 9.991456522483635183e+01 9.782381735692077029e+01
1.136384123460290709e+02 8.006824129977159998e+01 1.022386326510351182e+02 9.640196557738146055e+01 8.787091008679004744e+01 1.108016276885566924e+02
8.357233912771005180e+01 8.815011719297953618e+01 1.005064034265287063e+02 1.005891305801089572e+02 9.361537912871477829e+01 1.131082737134031504e+02
1.021081370189588426e+02 8.972969822002208673e+01 9.851232385893230514e+01 9.234094900528864969e+01 1.000217064809571355e+02 1.029174332434859735e+02
9.950111077908069035e+01 1.065318716843335949e+02 9.725713885052083185e+01 9.282789346638867300e+01 1.069212208264792139e+02 1.032233784013450730e+02
9.635969608663243946e+01 9.352853682816518699e+01 1.069895687562745650e+02 9.425428751676835759e+01 1.171717440815469615e+02 1.096186980814923970e+02
1.025804251928456665e+02 9.396500311627305280e+01 9.482048977233560549e+01 1.018761054494081293e+02 1.182305056174814695e+02 1.029165012187117725e+02
1.105185985348969808e+02 9.283626931607068400e+01 9.621074092982233594e+01 1.028725338245575927e+02 1.073183304062543328e+02 8.500297783703612708e+01
1.233873893060248577e+02 8.187610362146887155e+01 9.036997172683491897e+01 1.088077353457745318e+02 1.126514314130389920e+02 1.065041701563105363e+02
1.243109582453580657e+02 1.206965367770942947e+02 8.188219567918216057e+01 1.045745738383218395e+02 1.122813918115464276e+02 1.058715767726711761e+02
1.414963060503731072e+02 1.047489000025604895e+02 9.694890624333029905e+01 1.052853934025145577e+02 1.032107851908511549e+02 9.400366124294441761e+01
1.255118650701619458e+02 9.888433167465194629e+01 9.878593269109720154e+01 1.085518052981349229e+02 1.100763603667080730e+02 1.035325213893582799e+02
1.209481578824580481e+02 1.003377356113017242e+02 9.419046221909033534e+01 1.025015949612121915e+02 9.839977779926158519e+01 1.016360273833657573e+02
1.113021910116766264e+02 1.034031854742522114e+02 9.281771448070539066e+01 1.010000290147380753e+02 1.047970627522255569e+02 9.855030837752310902e+01
8.831597166906976781e+01 8.718714608471162819e+01 9.272786962140857270e+01 9.138587885772271591e+01 9.824964654548492149e+01 9.539925580066932298e+01
1.019312873350898485e+02 8.820380154836703923e+01 8.894178808718478990e+01 9.743166276162683914e+01 8.758964814977260005e+01 1.148661741799940188e+02
1.061269598687166109e+02 1.018684174386214920e+02 9.535312874061406774e+01 1.010153143881472602e+02 1.092642421582437464e+02 1.084700080981570238e+02
1.093906259559677778e+02 1.018755581391490495e+02 8.960441583362964479e+01 9.385476733039115516e+01 1.040015357472648816e+02 1.069114783525940027e+02
9.673992474768648719e+01 9.578639835717851270e+01 9.778981132509332497e+01 9.964907662669027388e+01 9.035856529957260364e+01 1.086330715012995967e+02
1.024198360692888485e+02 1.107123503078701106e+02 9.701041421885312843e+01 9.867248889625800246e+01 8.404940344918732364e+01 1.065814962312691705e+02
9.548966125552745154e+01 1.016184704221406889e+02 9.210778612475289151e+01 1.029966855920310422e+02 8.612346920261070693e+01 9.881563181556055042e+01
1.129946930245570513e+02 9.927233475037186849e+01 9.363958423916562879e+01 9.483400823127932711e+01 8.905355877226062944e+01 1.010791794508206465e+02
8.799859162746443531e+01 9.650095689005742372e+01 9.962746227387870590e+01 8.430479947117692063e+01 8.469007259375894137e+01 9.695446716840255874e+01
8.484464302065840968e+01 9.131636826490827730e+01 1.067699216734964835e+02 9.412401469749440253e+01 8.562357341290287138e+01 9.207848467375329449e+01
1.023511828502931422e+02 9.089395325989666219e+01 9.080853825856171113e+01 1.048977718023263037e+02 9.587291615439183090e+01 9.169238152277092979e+01
9.627693673320838741e+01 9.190605363823854645e+01 1.152515668889456322e+02 8.455472883514988780e+01 8.652040537437177647e+01 8.987588761866771847e+01
9.446946993878830767e+01 8.721851917577825475e+01 8.553372468816911578e+01 8.963979278525668803e+01 1.135680545484593154e+02 9.240790833961619910e+01
1.023122179592215844e+02 1.097410994764961458e+02 9.690593591829914999e+01 8.824366425533813185e+01 1.005284914205794848e+02 9.234743092912934515e+01
1.057247314618655025e+02 9.310786412824836589e+01 1.009193730051866851e+02 9.913630786415465934e+01 9.586010538908949741e+01 1.107714528556084304e+02
1.038773357214602839e+02 1.046682945979807897e+02 9.556875763265969681e+01 1.010713059959589231e+02 1.028388970627051435e+02 1.113175811188269790e+02
9.097774184536361020e+01 9.982480387954302614e+01 1.025595245536884477e+02 1.089330875689196745e+02 1.149609184761715426e+02 1.135573254464540724e+02
9.314642629185183864e+01 9.692878210863007382e+01 1.218321505057283218e+02 8.913511530529963522e+01 1.136965837932209809e+02 1.079629740626578212e+02
9.425690820751526644e+01 9.626524792754021576e+01 1.076501866140380912e+02 9.868228740075801397e+01 1.106137483932550083e+02 9.487018587625067312e+01
9.427041664308330837e+01 9.614420819138246088e+01 8.775035950614704916e+01 9.286709902311466180e+01 9.870472622210803593e+01 8.723441266250156900e+01
1.070552107387859735e+02 9.492076996806714817e+01 9.847406192717659223e+01 8.944935459238024578e+01 1.103979303731460817e+02 9.774117627152011778e+01
1.007691101044644597e+02 8.006357041388432094e+01 1.091532039829488951e+02 8.535520841483628374e+01 1.114183575378034874e+02 9.028904877700688303e+01
1.050939697394573642e+02 8.115882681180181635e+01 1.113083927395274202e+02 8.809321088167078528e+01 1.109941700236482376e+02 8.747198486278578855e+01
9.907363005549539992e+01 9.534172535895167755e+01 8.366582035660647421e+01 9.396184410011825605e+01 8.981240305302300442e+01 9.801460512451804163e+01
1.049965247533841506e+02 1.006806110407471238e+02 1.030675895264960644e+02 1.032698140411168026e+02 1.037073883626538020e+02 9.106649567954229951e+01
9.728010778927432511e+01 9.207547886656435310e+01 9.877106254778199457e+01 1.059177359665470277e+02 1.082717879749960730e+02 9.564473346311656599e+01
1.057594403683568629e+02 8.783394302337683257e+01 9.112800450154267651e+01 1.141134668515264110e+02 1.126211095711919370e+02 1.009123928760158293e+02
8.522191940231306262e+01 8.830691828273248234e+01 9.289369473792091014e+01 1.034675961934658091e+02 1.243345598313594849e+02 8.790880588699349119e+01
1.071518530702249166e+02 1.097574123485987201e+02 1.034494655211998690e+02 1.070224211771955254e+02 8.688726765972516830e+01 9.435872973147394305e+01
1.156081021594289382e+02 9.519952658990402483e+01 1.032984629094986957e+02 1.133824859607234572e+02 9.925210722517492457e+01 1.076355563472772445e+02
1.008291447223437842e+02 9.077574546944261158e+01 1.060134705410260096e+02 1.068890233707471680e+02 1.015107869366683104e+02 9.640000226527368454e+01
1.065939603753743654e+02 9.286130341232728824e+01 1.152720697786047026e+02 7.762412126742023588e+01 1.027841990040579248e+02 1.042154533128916967e+02
1.045724979168641511e+02 9.278416593746578656e+01 1.088609683304183307e+02 1.154156694570836663e+02 1.007819831954245586e+02 9.954242002293202063e+01
1.046867278006991597e+02 9.361948058376520976e+01 8.990157792152092497e+01 9.090593241290596893e+01 9.937347767484493488e+01 9.938879096162094129e+01
9.589900584047168763e+01 1.124416360188694455e+02 1.055340214299833974e+02 1.023897140326344868e+02 9.388979254498217131e+01 1.021953529980025905e+02
1.126030172753226850e+02 1.161419457735112388e+02 1.067457255953801365e+02 9.589150978101950784e+01 8.878291019456550259e+01 8.982426029516777533e+01
9.103829784125412061e+01 8.465724240248599131e+01 1.020667102287617638e+02 1.010922789900311045e+02 9.363151019362604188e+01 1.012745249286529514e+02
8.816532985750404805e+01 8.901323694400747399e+01 8.515821767633578077e+01 1.119084341811278023e+02 9.762325577337850291e+01 9.294962252352615906e+01
9.280291012126271255e+01 9.018195513148754117e+01 9.313360572188180697e+01 1.048524214734964204e+02 9.629426004774248327e+01 9.304713052050490774e+01
1.077538559266103846e+02 1.207172106019805113e+02 9.427860129826973434e+01 8.022760883580322400e+01 9.327704246739762084e+01 8.689914510916113954e+01
9.590612150739431740e+01 1.312331983110241822e+02 8.752581940026162499e+01 1.141447588828471424e+02 9.862348438351779123e+01 9.335926952638928356e+01
8.601079668517779453e+01 1.196068359109607826e+02 9.054867400851576065e+01 9.175747826921502792e+01 9.426401314854928160e+01 9.134193829673374410e+01
9.007088109184769564e+01 1.068656898917151210e+02 7.987566104288430324e+01 9.053168915109934289e+01 1.117290082783077878e+02 9.080900333032397498e+01
9.309824755761285076e+01 9.704902068695051298e+01 1.118613031808100544e+02 8.922902033003086331e+01 8.690335206306960458e+01 8.942536754393489673e+01
9.341860813138426067e+01 9.886970664159854039e+01 1.046869220403718117e+02 9.798169448178153118e+01 8.452382671040140849e+01 9.460657360118290171e+01
9.620567622466774083e+01 8.951878142948034167e+01 8.615778605910695376e+01 1.076492660522732763e+02 9.190772542723729543e+01 1.062737375881354467e+02
1.008025561459354265e+02 8.822082445010127572e+01 9.662243941279933779e+01 9.542106492075248525e+01 8.869047126386539048e+01 9.697856623672178955e+01
1.033078808061887628e+02 9.178829717005110922e+01 9.267525143697382362e+01 8.793446748173961680e+01 9.212045332200985115e+01 9.960230937728876199e+01
9.950574301523073473e+01 9.605814323759929607e+01 9.618303935271990213e+01 9.284707327929794474e+01 9.514471756315879247e+01 1.105739147554439796e+02
8.507008683007194350e+01 9.404424417647024370e+01 8.896704333017828503e+01 9.017445707152759837e+01 1.027369607369689390e+02 1.134749932823597618e+02
8.391664302228551264e+01 8.948794183447671458e+01 9.200591879888392555e+01 9.299611663105270054e+01 9.680697028439641372e+01 1.002319266846875934e+02
8.465278099616979546e+01 7.830091453447994354e+01 8.732571902573785394e+01 1.026333704685892769e+02 1.079262321053516871e+02 9.742728576508898186e+01
1.024901076771068489e+02 7.328833280985404031e+01 9.571742715415402358e+01 9.846666759873413355e+01 1.049746422817165126e+02 9.364781228408065772e+01
9.460199902044637099e+01 7.916369352667040005e+01 9.658936141070954307e+01 1.085090251352409751e+02 1.112458611101573211e+02 7.830642714686285899e+01
9.620237247399674629e+01 8.140260962652430976e+01 9.460758964192393705e+01 8.590667126030209033e+01 9.673800089605911978e+01 8.044419581957446042e+01
1.127454690382070339e+02 1.124831697835136168e+02 9.467947395205115413e+01 9.511128843722360671e+01 9.481902876438789463e+01 1.134637183831737275e+02
9.591526358773509742e+01 1.191991948007007665e+02 8.490892834241716969e+01 1.003296239993056389e+02 1.127677111987053848e+02 9.936449643039571811e+01
1.032341558541085931e+02 1.224346896289435165e+02 9.984812503322356747e+01 9.592306672329507933e+01 1.127063406732966513e+02 1.129682719305149732e+02
9.741829581913279412e+01 1.089309566928133250e+02 1.123434004751452449e+02 1.052165168651569047e+02 1.008773616080782460e+02 9.967171506440467965e+01
1.024966371366078590e+02 1.044742024530683437e+02 1.015465378774640044e+02 1.011966076563331853e+02 1.022184081893537666e+02 1.167550036975571999e+02
8.999169631679731651e+01 1.048693574047217680e+02 1.058127629982369626e+02 1.003466080889799059e+02 1.023594073367272017e+02 1.143560593073602263e+02
9.833974358221111345e+01 9.708439136881419529e+01 9.296711997844992936e+01 1.043116377947953879e+02 1.027137556766195701e+02 9.459922039096113622e+01
9.746467151877034496e+01 1.081368525668308962e+02 8.556088410088707974e+01 1.100894679873314601e+02 1.001399911533463722e+02 8.888843913868950608e+01
1.083953888194969579e+02 9.925860664998273819e+01 9.007082122147532743e+01 9.500886151672509072e+01 1.037578967519192332e+02 1.058439064895099193e+02
9.169982320652785290e+01 9.811949884635407670e+01 9.411046959545694790e+01 1.005224842156692091e+02 9.976543648827514232e+01 1.005793412815647230e+02
9.444764002578210693e+01 8.937267461107951760e+01 8.950292363892774006e+01 9.706398692240240678e+01 1.008973187390453177e+02 1.008740641134246658e+02
1.038752392416088242e+02 7.742637840707602948e+01 8.838236000905149581e+01 1.003874047678058901e+02 1.158469340825882483e+02 9.423347626191724657e+01
9.941904702278029049e+01 7.894859920094003769e+01 9.826796135736188376e+01 9.856443984195449559e+01 1.223757466996744228e+02 1.107871866375224386e+02
1.045863571770557741e+02 1.272916970662420795e+02 1.116615693749048432e+02 1.132047646112960848e+02 8.711506054799842502e+01 1.137711375602266344e+02
1.057048818471256766e+02 1.262011641012003906e+02 1.111314762565895080e+02 1.169387423262746637e+02 8.077508097221601702e+01 1.089104374459942051e+02
1.037723878315433268e+02 1.243099393065788263e+02 1.246705309608765049e+02 9.165104001844434833e+01 1.126990207062916625e+02 1.060006383244287349e+02
9.249144330247266055e+01 7.907560421276041041e+01 1.038874623723608011e+02 1.082578450138905310e+02 1.108941208125089304e+02 9.616797025469162463e+01
9.223541450085626536e+01 1.247832667061854437e+02 1.129424097657917656e+02 9.114080736106760128e+01 8.242626053512866235e+01 9.783929664666399617e+01
9.128061195615227064e+01 1.055173398904640862e+02 8.827719573840123246e+01 9.298308977269047659e+01 8.159817316723588476e+01 1.081683447469321493e+02
1.114955011206071163e+02 1.076791864076704428e+02 8.257350647994371684e+01 1.223005359288193290e+02 1.081329096394163969e+02 1.212046296344337009e+02
1.039091816786017546e+02 1.083210548609135770e+02 1.018065354558011961e+02 1.082658871757099632e+02 1.098081276582700951e+02 1.241114587667322837e+02
9.787694295652042342e+01 9.333583816363049834e+01 9.694163799437269802e+01 1.158627718705708105e+02 1.096104836734732118e+02 1.168048749718292925e+02
9.008443318580465586e+01 9.236892060944352068e+01 8.915542903119957430e+01 1.082034406483926432e+02 1.084959591886200627e+02 1.167889111563311388e+02
8.774517693733687906e+01 9.004538563689222030e+01 9.475807922297993002e+01 1.056196126879633681e+02 1.070163509462381626e+02 8.988477460189542967e+01
9.409666942373068821e+01 1.061965066322973144e+02 1.052888542547912891e+02 1.135976572691012336e+02 9.388350721062279547e+01 1.124440182404495516e+02
1.106163610875724430e+02 1.201177053236463621e+02 1.146076841353430353e+02 1.032182603584976164e+02 1.021718786399278684e+02 9.269858014338170449e+01
9.991944156253902065e+01 1.193843193028180281e+02 1.199985641524911699e+02 1.058058538776456032e+02 9.985964920002267320e+01 9.849276617477502782e+01
1.022552050240780659e+02 1.127371443245851168e+02 1.196243819143838465e+02 1.050886827531026597e+02 8.835129044030078660e+01 1.143485570058728058e+02
9.642598819013781508e+01 1.155265661788604916e+02 8.296784083374475927e+01 1.000503988789968730e+02 8.483727722399910931e+01 1.088750071785444646e+02
9.901644031998486639e+01 9.922450491227630209e+01 1.252170727816454558e+02 9.297195308533682123e+01 9.114384869107371401e+01 9.555624902318869829e+01
1.026416209214029749e+02 8.719168100232781171e+01 1.223194614182885260e+02 1.073735519322689527e+02 9.353300682372191943e+01 9.975072647952251259e+01
9.830814594533924833e+01 1.100321635629581607e+02 1.020974589285129497e+02 1.042457903548595510e+02 9.464619574542422242e+01 1.091657003290623607e+02
1.060857909933860412e+02 1.046001622055672016e+02 8.940107974442844352e+01 1.019502969416645897e+02 1.005772243953030340e+02 1.100574821570745740e+02
1.101959074238512102e+02 1.072398772795624495e+02 1.138831854076889272e+02 8.896555957493887945e+01 8.971276921694058615e+01 8.704482037736136135e+01
1.093042022087093130e+02 8.475933241413321184e+01 8.921381200699821079e+01 1.080862280026206150e+02 1.088577251271211850e+02 8.663403850652906613e+01
1.053795943433283071e+02 8.459490223978932022e+01 9.954621297380580813e+01 1.019446852289973862e+02 1.037149386223954082e+02 9.540353770465503658e+01
1.082301645107811368e+02 8.459404568768687227e+01 9.357238791151080193e+01 9.031296946943615467e+01 1.148440830646221258e+02 1.101067102007370266e+02
8.657419177281342115e+01 1.199826036045260906e+02 9.631409872203400369e+01 1.045532810272353004e+02 1.029471909073985216e+02 9.969602607236140557e+01
